,label,text
361,0,בהצלחה ויישר כח
362,0,הם תפילה לשובם של הנערים ועל נאמר אמן כן יהי רצון
363,0,יפה מאד נאמר ! ומי שלא מרגיש כך ..... חבל מאד !!!!!!!
364,0,שבת שלום רובי מקווה שבשבת הבאה תאחל לנו . הנשיא שבת שלום מבית הנשיא מירושלים
365,0,שמח שהבעת דעתך בנושא . דעתך כדעת העם
366,0,רובי תביא כבר שלום ...
367,0,כל הכבוד לנשיא המדינה
368,0,סוף סוף יש בישראל מנהיג שמתנהג כמנהיג .
369,0,אתה מ'ס 1 בשבילי .
370,1,אני אישית מוטרד מי זה !
371,1,בושה !
372,0,רובי אני מאחל לך שתבחר . לנשיא המדינה אתה האישיות שארצה לתפקיד הרם בהצלחה
373,0,כל הכבוד לך אדוני הנשיא
374,0,ולתפארת מדינת ישראל ... בגאווה ובהצלחה גדולה 
375,0,לבי עם המשפחה..מאוד כואב אובדן ילד קטן..מסכן מה לו ולכל הבלגן הזה..שיהיה זכרו ברוך .
376,0,בהצלחה אמן
377,0," בע""ה .... וברצון שלנו "
378,0,אמן ! כל הכבוד !
379,1,ביתר טהורה לעד
380,0,בהחלט עצוב מאוד !!!!
381,0,בהצלחה לנשיא החדש .
382,1, לבנות יחסי אמון  זה גם כולל הזרמת כספים לרוצחי ילדנו  תעשה לו גם מגבית לחבר הישן שלך אבו עבאס . 
383,0,שבת שלום לנשיא ולבני ביתו תל חי
384,0,שתשרה עלייך הברכה . הצלחה וברכה בתפקידך .
385,1,הגאון מוילנה מתבייש שאתה צאצא שלו..אני מתבייש בך..נשיא שמעודד התבוללות אפשר ללכת לים .. Shiram Gilboa
386,1,זה לא כתוב . ואם כן תגיד לי איפה .
387,1,יאלה עוד נשיא לקקן ששכח צאיפה בא ובכל הזדמנות יוצא נגד הגזענים ולא אמר מילה על כל הפיגועיים
388,1, כיהודי המטיף בדרכך להתבוללות  אל לך להטיף לנו יהדות . אתה פסול . 
389,1,תשערו יהודים בנשמה בלבד
390,0,הי'ד
391,1,תתבייש .
392,0,אוהבים אותך
393,0,מאחורנ כל איש ענק ישנה אשה לפחות באותן מידות אורך שנים ושובע שמחות למשפחתכם
394,0,ישר כוח איש יקר
395,0, מקסים ומרגש  בהצלחה ! 
396,0,מרגש !!
397,0,מקסימות
398,0, איזו מתיקות  זה לא נתפס ! 
399,0,אתה אדם ענק וערכי שמהווה מצפן לכולנו . גאה מאוד בזכייתך ומאחל המון בהצלחה
400,0,זכינו שאתה נשיאנו
401,0,ברכות לאשת הנשיא.מברוק על המינוי !
402,0,בהצלחה אדוני הנשיא אתה גאוות העם
403,0,יהי זכרו ברוך
404,0,השם יחזק את ידך שתוכל להשפיע מהמקום שהגעת אליו . חזק וברוך .
405,0,ברכות ואיחולים כבוד הנשיא : )
406,0,יישר כח !
407,0,כבוד הנשיא בהצלחה .
408,1,דת נישארת דת אסור לערבב בין הדתות ....
409,0,כל הכבוד כבוד הנשיא
410,0,אדוני הנשיא . אוהבים אותך מאד
411,1,אז אתה בעצם טוען שנשיא המדינה איננו יהודי ?
412,0,אין כמו המשפחה בימים קשים אילו עם ישראל הוא המשפחה שלי
413,1," בעזרת השם שאצליך יתקיים הפסוק  "" בנינו ובנותינו נתונים לעם אחר "" "" מתחרט שתמכתי בך לנשיאות המדינה """
414,0,גאים בך רובי אחד משלנו איש העם
415,0,ת . נ . צ . ב . ה
416,1,קדימההה להתנקם לא לרשום מילים לחינם !!! לנקום את מותם את דמם !!!
417,0,ושיקראו ספר !
418,1,למה להיות צבבועיים כדורגל או ספורט אחר קלללות וגזענות הם חלק מתרבות השופט הוא בן ... חלק מאווירה ומצב האומה
419,1," מזכיר לך שחלק נכבד מהאלימות והגזענות במגרשים מגיעה מקבוצתך האהובה  בית""ר ירושלים . "
420,0,לכל ילדי ישראל חופשה נעימה ובטוחה !
421,0,העם אוהב אותך במקום הכי מתאים לך כבוד הנשיא אתה איש מדהים
422,1,גברת איריס ימין למה בושה ? לא שקרן לא גנב נשיא אחי מקסים שיש לנו.שבת שלום .
423,0, תודה לאל החסדים הקטנים  אשרנו שזכינו בך  בכם ! 
424,0, כל הכבוד לך שאתה נשאר נאמן לערכי הציונות  למורשת ז'בוטינסקי ולערכי מגילת העצמאות . ישר כוח  וכן ירבו . 
425,0,כל כך מרגש . מאוד שמחתי לשמוע שניבחרת להיות נשיא מדינת ישראל . אף אחד מהמתמודדים לא מגיע לקסוליך . בהצלחה .
426,0, אמן ! נשיא היקר  ירבו כמותך בישראל ! 
427,0,כל הכבוד רובי על צינון ההסתה כל הכבוד כבוד הנשיא
428,0,אנשים גדולים
429,1," כבוד הנשיא..חלק מהעם ומהאדמה ומהארץ לא חלק מ""החוויה  "" . אם כך היחס מראש באופן הדדי הרבה תופעות היו נכחדות . """
430,0, חופשה נעימה ובטוחה לכן ולכל ילדי ישראל היקרים והאהובים יהי' רצון שהיושב במרומים ישמור על כולנו  אמן ! 
431,0,גם נשיא וגם מבין בכדור רגל רק חבל שהוא לא היה שר התרבות והספורט אולי היינו מגעים למונדיאל
432,1,אבל בבקשה לא לשכוח שחכם אחד אמר לפני בערך 1200 שנים שעשיו שונא ליעקב .
433,0,מזל טוב לנשיא הכי ישראלי שיכול להיות לנו שבת שלום מנתניה
434,1,ריבלין אתה עלוב על מלא !
435,0,יהי זכרו ברוך !!!
436,0,כואב הלב
437,0,בהצלחה איש יקר
438,0,יחי כבוד הנשיא . החכם האוהב העניו והמושלם .
439,0,יחי נשיא מדינת ישראל הבא !!!! אוהבים אותך מר ריבלין . בהצלחה רבה !
440,0," היחיד שראוי להיות נשיא מדינת ישראל  "" רובי ראובן ריבלין "" "" """
441,0,פשוט מדהים ומאוד מרגש אני מאחלת לכם עוד הרבה שנים של בריאות אהבה שמחה ונחת
442,0,לא היה ולא יהיה עוד נשיא כמוך רובי . איש עממי איש משלנו יקר ואהוד על כל עם ישראל שבת שלום
443,1,מדבר איתנו על שלום שלפני הנשיאות מה שהיה בראש סדר העדיפויות שלך זה יהדות ציונות וביטחון עכשיו אתה מדבר על שלום תתבייש
444,1,עוד שמאלני בהסוואה
445,0,כמה טוב לנו שאתה הנשיא .
446,0,== הלב נקרע לרסיסים לראות את הנשמה היקרה הזו שעלתה כבר למעלה .
447,1, ריבלין  שכחת לכתוב כמה אין לך בעיה עם התבוללות 
448,0,סוף סוף נשיא נורמלי
449,0,שבת שלום נשיאנו הנכבד !
450,1,אתה קשקשן קטן לא יותר ולא פחות
451,0, ישר כח  כבוד הנשׂיא 
452,0, זה לא אמיתי     הזוי    אין מילים לשברון הלב 
453,0,הבעיה הגדולה אצלנו שזה לא מיוסם ויותר מכך מרגיש כאילו העבר לפנינו .
454,0,הגיע בזמן להחליף תיבת דואר ..... כבוד הנשיא . שבת שלום .
455,0, כבוד הנשיא  ברכות . 
456,0,שתזכו לעוד שנים רבות ....
457,0,איזה נשיא ! אל אל ישראל !
458,0, יחי הנשיא החדש  הראוי והטוב ניצח 
459,0,שבת שלום נשיא המדינה הבא ב ״ ה !!!
460,0,תבורך ותתחזק !!!
461,1,לבטל את הפרס ליונה יהב .
462,1,זבוטינסקי ? זבוטינסקי ? זבוטינסקי ???
463,0,כל הכבוד .
464,0, כל הכבוד לך אדוני הנשיא כאיש ימין דווקא  אני חושב שאהבה תנצח . 
465,0,בדיוק
466,0,הוא כבר לא יכול להוצא חנינה לרוצחים מחבלים עבר בכנסת
467,1,אם הבת שלך היתה הולכת אם ערבי ומתאסלמת גם היית מאחל להם הצלחה
468,1,רובי ריבלין תקשיב טוב !.. אתה לא הנשיא שלי !!! ועדיף שפיך יסגר ככה פחות אשפה יצא ממנו !!!
469,0,זוג נחמד
470,0,יחי נשיא מדינת ישראל יחי יחי יחי
471,0,איש מקסים בהצלחה
472,0,שבת שלום ומבורך . מקווה שתבחר ותלך בדרכי שמעון פרס
473,0,כל הכבוד אין לקנאים האלה מקום בחברה שלנו ...
474,0,בהצלחה מחר אדוני הנשיא וכבודך מוזמן אצלי לכפר קאסם
475,0,הברכה שלו היתה בנימה אישית .... לא נשיאותית .... אלי ויצמן ...... לא צריך להתייבש..סה ״ כ נאחל לו בהצלחה ...
476,1,ה' יקום דמם .
477,0,יהי זכרו ברוך !!!
478,0,כל הכבוד על עממיותך נשיאנו היקר .
479,0,יהי זכרו ברוך
480,1, רובי  כבוד הנשיא  תבקש מאבו מאזן לחזור על מה שאמר אבל בערבית .... 
481,0,המעורבות הכנה והחברית שגילה הנשיא בהספדו לדניאל נגעה ללבי
482,0,כבוד גדול למדינת ישראל שאתה הוא מר ראובן ריבלין נשיאה הבא של מדינת ישראל.דרך צלחה לכל אשר לאל ידך .
483,1,https://www.youtube.com/watch?v=ZnY325DM5-0&feature=player_detailpage מה יש לך לומר על זה כבוד הנשיא ?
484,0, אהבתי . טוב שנשיא המדינה  יוצא בקול נגד תופעת הגזענות לערביי ישראל  שהם אזרחי המדינה . 
485,1,איזה פוסט עצוב ! חבל שהעלת אותו ... זו התמיכה שלך ??? להתבולל בתוך עמך ??? אוי לנו ולנשמתנו ביום הדין מול הבורא שלנו 
486,0, לדעת הרוב  הכי מתאים . מאחלת ברכה והצלחה . 
487,0,אורי אתה סתם יללן .... תפרגן וזהו אין על נשיא המדינה שלנו ישר כח אוהבים אותך רובי ריבלין ויאלה ביתררר ...
488,0,בהצלחה וישר כוח
489,0,כל כך כל כך עצוב ! הלב נשבר ! ואתה בן אדם כל כך מקסים . לא יכולנו לאחל לנו לנשיא טוס יותר
490,0,סוף סוף נשמע קול שפוי גם בימין ....
491,0,הלב בוכה בוכה
492,0,אתם משפחה מגובשת כל הכבוד לשורשים .
493,0, אוהבים אותך רובי הכי בעולם  גאים ומברכים ...... 
494,0,בהצלחה רובי התה ראוי לתפקיד
495,0,מתוקות אמיתיות . שכנות שלי
496,0, איזה כיף שאתה הנשיא שלנו  תודה . אדוני הנשיא . 
497,0,הנשיא הבא בעזרת השם . משני סיבות א . אתה הראוי מכולם ב . מה שביבי לא רוצה זה הכי טוב למדינה
498,0,תודה לך כבוד הנשיא !!! היינו זקוקים לקולך הברור נגד הגזענות והאלימות כלפי האזרחים הערבים !
499,1,נשיא שהוא קודם כל נשיא של מדינה יהודית ורק אחר כך דמוקרטית .. אין מקום לא לערבי ולא לאישה בקרב העם היהודי !
500,1,זה רק אני או שהמכנס שלו ענק עליו ... קבלו את הרגל השמאלית שלו ... ( בלי הכדור )
501,0,כל הכבוד מגיע לך
502,0,טוב לדעת שיש דמוקרט בצמרת שלא מהסס ומביע את עמדתו בנושאים הבוערים \ המבעירים את המדינה .
503,1,וכל חטאם שהם יהודים !!! פתאם קם נער ואין לו חיים ככה סתם בלי סיבה . אין הצדקה לזה בשום חברה וכל העולם המשיך לשתוק .
504,0, איין ראוי ממך מיסטר פרזידנט . מה הקשר לטרקטור  זהו שאיין קשר . 
